slug,name,city,category,content,subline,main_image,michelin_stars,crown,lat,long
watchhouse-cabot-place,WatchHouse Cabot Place,london,Dining,"WatchHouse Cabot Place is a contemporary café located in the vibrant Canary Wharf area of London. Known for its inviting atmosphere and high-quality coffee, this establishment offers a selection of artisanal pastries and light bites, making it a popular spot for both locals and professionals. The café emphasizes sustainability and source their ingredients thoughtfully, providing a modern dining experience in a chic setting.",,https://framerusercontent.com/images/HbTCzNtuv5mZxSxDyidZt1InsZA.webp,0,false,51.5051929,-0.0203536
westmoreland,Westmoreland,new-york,Dining,"Westmoreland is a charming neighborhood located in New York City, known for its vibrant community and diverse culture. With its unique mix of residential areas and local businesses, Westmoreland offers residents and visitors alike a taste of the city's rich history and modern urban life. Although it currently holds no Michelin stars, the area boasts a variety of dining options that reflect the diverse culinary landscape of New York. Whether you're exploring the local parks or enjoying the lively streets, Westmoreland is a hidden gem worth discovering.",,https://framerusercontent.com/images/s6LPJLwzxgulSRaLQulwORaws.jpg,0,false,43.116272,-75.403976
white-1921-saint-tropez,White 1921 Saint-Tropez,provence-alpes-côte-d-azur,Hotels,"White 1921 in Saint-Tropez is a luxurious dining establishment located in the stunning Provence-Alpes-Côte d'Azur region of France. Known for its elegant ambiance and exquisite cuisine, this restaurant offers a unique blend of Mediterranean flavors and contemporary culinary techniques. It is the perfect spot for those looking to indulge in a memorable dining experience while enjoying the vibrant atmosphere of the iconic Saint-Tropez.",,https://framerusercontent.com/images/bZ5FY42s348b4UiykzMFt4CtvV8.jpg,0,false,44.0580563,6.0638506
white-cube-new-york,White Cube New York,new-york,Other,"White Cube New York is a contemporary art gallery located in the vibrant Chelsea neighborhood. Known for showcasing innovative works by both established and emerging artists, the gallery provides a platform for a diverse range of art forms. With a commitment to pushing boundaries, White Cube New York contributes to the dynamic art scene of the city, making it a must-visit destination for art enthusiasts and collectors alike.",,https://framerusercontent.com/images/WZ9k15hvWnSE3FFg7d4HnR9cV0.webp,0,false,40.7127281,-74.0060152
whitestone-gallery,Whitestone Gallery,tokyo,Culture,"Whitestone Gallery, located in the vibrant city of Tokyo, is a contemporary art space known for showcasing innovative works from both established and emerging artists. With a focus on modern art and design, the gallery aims to engage the public through thought-provoking exhibitions and events. Despite not being awarded Michelin stars, it has garnered attention for its unique approach to the art scene in Tokyo. The gallery's dynamic programming and commitment to fostering artistic dialogue make it a must-visit destination for art enthusiasts.",,https://framerusercontent.com/images/BWyxv6YEtTylztb1iRDWAjw1BiA.webp,0,false,35.6762,139.6503
whitestone-gallery-taipei,"Whitestone Gallery, Taipei",taipei,Culture,"Whitestone Gallery, located in the vibrant city of Taipei, is a contemporary art space known for showcasing innovative works from both local and international artists. With a commitment to promoting artistic dialogue and cultural exchange, the gallery features a diverse range of exhibitions, making it a key player in the Taiwanese art scene. Visitors can expect a dynamic atmosphere that reflects the ever-evolving landscape of modern art.",,https://framerusercontent.com/images/jZUXwUaktPp47AEvAl2YLLgg0.jpg,0,false,25.033,121.5654
whitney-museum-of-american-art,Whitney Museum of American Art,new-york,Culture,"The Whitney Museum of American Art, located in New York City, is dedicated to showcasing 20th- and 21st-century American art. Founded in 1930 by Gertrude Vanderbilt Whitney, the museum is renowned for its extensive collection of works by living artists and its commitment to promoting contemporary art. With its striking architecture and engaging exhibitions, the Whitney serves as a vibrant cultural hub for both locals and tourists alike.",,https://framerusercontent.com/images/Rmu0wLpfurjfC6d66eyFV4G7jAU.webp,0,false,40.7396451,-74.008921
wildwood-live-fire-cuisine,Wildwood Live Fire Cuisine,taipei,Dining,"Wildwood Live Fire Cuisine, located in Taipei, is a unique dining experience that focuses on the art of live-fire cooking. This innovative restaurant emphasizes fresh, high-quality ingredients, expertly prepared over open flames to enhance their natural flavors. With a commitment to culinary excellence, Wildwood aims to create memorable meals that celebrate the essence of fire-cooked cuisine. Although it has yet to receive Michelin stars, its creative approach and cozy atmosphere make it a notable spot for food enthusiasts in the city.",,https://framerusercontent.com/images/wxE6fUTtrCn48U1TidJ40hLlvcI.jpg,0,false,25.033,121.5654
wythe-hotel,Wythe Hotel,new-york,Hotels,"The Wythe Hotel is a stylish boutique hotel located in the vibrant Williamsburg neighborhood of Brooklyn, New York. Housed in a former factory building, it features a mix of industrial charm and modern amenities. Guests can enjoy stunning views of the Manhattan skyline, along with thoughtfully designed rooms that reflect the hotel's unique character. The Wythe Hotel also offers a rooftop bar, a restaurant serving locally sourced cuisine, and easy access to the bustling arts and culture scene of Brooklyn.",,https://framerusercontent.com/images/84lu4njMYFQdhly6HyTYxf2MMQ.jpg,0,false,40.7219036,-73.9580608
xiang-se,Xiang Se,taipei,Dining,"Xiang Se is a noteworthy dining establishment located in Taipei, known for its unique blend of flavors and innovative culinary techniques. Although it currently holds no Michelin stars, it has garnered attention for its creative dishes and inviting atmosphere. With a focus on fresh ingredients and local influences, Xiang Se promises a memorable dining experience for both locals and visitors alike.",,https://framerusercontent.com/images/TlK69q0gi0IcgsTTJkiOXpAcU4s.jpg,0,false,25.0477283,121.5112233
yms,YMS,taipei,Dining,"YMS is a notable establishment located in the vibrant city of Taipei. Known for its unique atmosphere and diverse offerings, it provides a memorable experience for both locals and visitors. Despite currently having no Michelin stars, YMS is recognized for its potential and commitment to quality, making it a place worth exploring in this bustling metropolis.",,https://framerusercontent.com/images/OWpK3RMrMyifMU4BCgvw6MKyiI.jpg,0,false,25.033,121.5654
yasaka,Yasaka,kyoto,Dining,"Yasaka is a renowned district located in Kyoto, Japan, famous for its vibrant atmosphere and rich cultural heritage. Known for the iconic Yasaka Shrine, which hosts numerous festivals throughout the year, this area offers visitors a glimpse into traditional Japanese culture and architecture. With its charming streets lined with shops, restaurants, and tea houses, Yasaka attracts both locals and tourists alike, making it a must-visit destination in Kyoto.",,https://framerusercontent.com/images/UwGEPlVqEUJCUpk1SfJ7f4wzg.webp,0,false,34.9965537,135.746264
yen,Yen,taipei,Dining,"Yen is a notable dining establishment located in Taipei, known for its exquisite culinary offerings. Despite its current rating of 0 and no Michelin stars, the restaurant aims to provide a unique dining experience that reflects the rich flavors of Taiwanese cuisine. With a focus on quality and creativity, Yen is positioned to become a favorite among locals and visitors alike.",,https://framerusercontent.com/images/ye6rao9onpvZPrE5oDaeZfJeSdY.avif,0,false,25.1030723,121.5307743
yokohama-hammerhead,Yokohama Hammerhead,yokohama,Other,"Yokohama Hammerhead is a vibrant waterfront complex located in Yokohama, Japan. It features a mix of shopping, dining, and entertainment options, making it a popular destination for both locals and tourists. The area is known for its picturesque views of the harbor and modern architecture, providing a lively atmosphere for visitors to enjoy. Although it has not yet received any Michelin stars, its diverse culinary offerings and unique experiences make it a noteworthy spot to explore in Yokohama.",,https://framerusercontent.com/images/6Pdftvj55zwpGrRsTTmwd9Q.webp,0,false,35.4563788,139.6421536
yonshin-fudopia,Yonshin Fudopia,kaohsiung,Dining,"Yonshin Fudopia is a popular dining destination located in Kaohsiung, known for its unique culinary offerings that blend traditional flavors with modern techniques. Despite not having received any Michelin stars, it has garnered attention for its innovative dishes and welcoming atmosphere. This restaurant aims to provide a memorable dining experience, making it a noteworthy spot for both locals and visitors.",,https://framerusercontent.com/images/qLde5TuS3E2EePFMIrcjyLMfzCA.jpg,0,false,22.6273,120.3014
yonshin-milktea-mansion,Yonshin Milktea Mansion,taipei,Dining,"Yonshin Milktea Mansion is a popular beverage spot located in the vibrant city of Taipei. Known for its delightful selection of milktea, this establishment has garnered attention for its unique flavors and inviting atmosphere. With a commitment to quality ingredients and a focus on customer experience, Yonshin Milktea Mansion offers a cozy environment perfect for both casual hangouts and quick refreshment breaks.",,https://framerusercontent.com/images/TaPALFI2rMNtKtlGVrPje4mvKI.jpg,0,false,25.033,121.5654
yoroniku-tokyo,Yoroniku Tokyo Azabudai Hills,tokyo,Dining,"Yoroniku Tokyo Azabudai Hills is an upscale dining destination located in the vibrant city of Tokyo. Known for its exquisite yakiniku (grilled meat) offerings, this restaurant prides itself on using high-quality ingredients and providing an exceptional dining experience. The modern and elegant ambiance complements the culinary delights, making it a popular choice for both locals and visitors. With a focus on premium cuts of meat and attentive service, Yoroniku aims to create memorable moments for its guests.",,https://framerusercontent.com/images/IeBvxOV3upV5KEws0txPvyYQD4.jpg,0,false,35.6762,139.6503
